timestamp,message
2017-06-25 11:19:05.216,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:05.216,!V TRIAL_VAR congruency incongruet
2017-06-25 11:19:05.217,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:05.218,TRIAL_END
2017-06-25 11:19:05.218,TRIALID 35
2017-06-25 11:19:05.248,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:06.282,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:06.653,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:08.165,!V TRIAL_VAR block experiment
2017-06-25 11:19:08.166,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:19:08.167,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:08.168,!V TRIAL_VAR congruency congruet
2017-06-25 11:19:08.169,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:08.169,TRIAL_END
2017-06-25 11:19:08.170,TRIALID 36
2017-06-25 11:19:08.200,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:09.249,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:09.813,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:11.316,!V TRIAL_VAR block experiment
2017-06-25 11:19:11.317,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:19:11.317,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:11.317,!V TRIAL_VAR congruency congruet
2017-06-25 11:19:11.318,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:11.318,TRIAL_END
2017-06-25 11:19:11.319,TRIALID 37
2017-06-25 11:19:11.350,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:12.400,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:12.901,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:14.418,!V TRIAL_VAR block experiment
2017-06-25 11:19:14.419,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:19:14.420,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:14.420,!V TRIAL_VAR congruency neutral
2017-06-25 11:19:14.421,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:14.421,TRIAL_END
2017-06-25 11:19:14.422,TRIALID 38
2017-06-25 11:19:14.453,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:15.502,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:15.910,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:17.419,!V TRIAL_VAR block experiment
2017-06-25 11:19:17.419,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:19:17.420,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:17.420,!V TRIAL_VAR congruency neutral
2017-06-25 11:19:17.420,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:17.421,TRIAL_END
2017-06-25 11:19:17.421,TRIALID 39
2017-06-25 11:19:17.452,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:18.503,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:18.821,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:20.336,!V TRIAL_VAR block experiment
2017-06-25 11:19:20.337,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:19:20.338,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:20.338,!V TRIAL_VAR congruency neutral
2017-06-25 11:19:20.339,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:20.339,TRIAL_END
2017-06-25 11:19:20.340,TRIALID 40
2017-06-25 11:19:20.370,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:21.404,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:21.821,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:23.338,!V TRIAL_VAR block experiment
2017-06-25 11:19:23.339,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:19:23.339,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:19:23.340,!V TRIAL_VAR congruency incongruet
2017-06-25 11:19:23.341,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:23.341,TRIAL_END
2017-06-25 11:19:23.342,TRIALID 41
2017-06-25 11:19:23.372,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:24.405,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:24.958,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:26.472,!V TRIAL_VAR block experiment
2017-06-25 11:19:26.473,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:19:26.473,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:26.474,!V TRIAL_VAR congruency incongruet
2017-06-25 11:19:26.474,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:26.475,TRIAL_END
2017-06-25 11:19:26.475,TRIALID 42
2017-06-25 11:19:26.506,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:27.557,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:27.918,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:29.423,!V TRIAL_VAR block experiment
2017-06-25 11:19:29.424,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:19:29.425,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:29.426,!V TRIAL_VAR congruency congruet
2017-06-25 11:19:29.427,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:29.428,TRIAL_END
2017-06-25 11:19:29.429,TRIALID 43
2017-06-25 11:19:29.473,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:30.524,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:31.022,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:32.540,!V TRIAL_VAR block experiment
2017-06-25 11:19:32.541,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:19:32.542,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:19:32.543,!V TRIAL_VAR congruency congruet
2017-06-25 11:19:32.544,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:32.544,TRIAL_END
2017-06-25 11:19:32.545,TRIALID 44
2017-06-25 11:19:32.574,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:33.625,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:34.134,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:35.642,!V TRIAL_VAR block experiment
2017-06-25 11:19:35.643,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:19:35.644,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:19:35.644,!V TRIAL_VAR congruency incongruet
2017-06-25 11:19:35.645,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:35.645,TRIAL_END
2017-06-25 11:19:35.646,TRIALID 45
2017-06-25 11:19:35.676,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:36.726,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:37.078,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:38.593,!V TRIAL_VAR block experiment
2017-06-25 11:19:38.594,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:19:38.595,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:38.595,!V TRIAL_VAR congruency neutral
2017-06-25 11:19:38.596,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:38.596,TRIAL_END
2017-06-25 11:19:38.597,TRIALID 46
2017-06-25 11:19:38.627,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:39.677,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:40.278,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:41.794,!V TRIAL_VAR block experiment
2017-06-25 11:19:41.795,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:19:41.796,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:19:41.796,!V TRIAL_VAR congruency incongruet
2017-06-25 11:19:41.797,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:41.797,TRIAL_END
2017-06-25 11:19:41.798,TRIALID 47
2017-06-25 11:19:41.827,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:42.878,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:43.263,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:44.779,!V TRIAL_VAR block experiment
2017-06-25 11:19:44.780,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:19:44.781,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:19:44.781,!V TRIAL_VAR congruency congruet
2017-06-25 11:19:44.783,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:44.783,TRIAL_END
2017-06-25 11:19:44.784,TRIALID 48
2017-06-25 11:19:44.829,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:45.863,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:46.367,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:47.879,!V TRIAL_VAR block experiment
2017-06-25 11:19:47.880,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:19:47.881,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:47.882,!V TRIAL_VAR congruency congruet
2017-06-25 11:19:47.883,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:47.883,TRIAL_END
2017-06-25 11:19:47.884,TRIALID 49
2017-06-25 11:19:47.913,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:48.947,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:49.455,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:50.964,!V TRIAL_VAR block experiment
2017-06-25 11:19:50.965,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:19:50.965,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:19:50.966,!V TRIAL_VAR congruency neutral
2017-06-25 11:19:50.967,!V TRIAL_VAR accuracy incorrect
2017-06-25 11:19:50.967,TRIAL_END
2017-06-25 11:19:50.968,TRIALID 50
2017-06-25 11:19:50.997,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:52.048,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:52.535,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:54.049,!V TRIAL_VAR block experiment
2017-06-25 11:19:54.050,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:19:54.050,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:54.051,!V TRIAL_VAR congruency neutral
2017-06-25 11:19:54.052,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:54.052,TRIAL_END
2017-06-25 11:19:54.053,TRIALID 51
2017-06-25 11:19:54.082,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:55.133,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:55.511,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:57.016,!V TRIAL_VAR block experiment
2017-06-25 11:19:57.017,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:19:57.019,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:19:57.019,!V TRIAL_VAR congruency incongruet
2017-06-25 11:19:57.021,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:57.021,TRIAL_END
2017-06-25 11:19:57.022,TRIALID 52
2017-06-25 11:19:57.067,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:19:58.117,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:19:58.439,!E TRIAL_EVENT_VAR response
2017-06-25 11:19:59.950,!V TRIAL_VAR block experiment
2017-06-25 11:19:59.951,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:19:59.952,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:19:59.952,!V TRIAL_VAR congruency congruet
2017-06-25 11:19:59.953,!V TRIAL_VAR accuracy correct
2017-06-25 11:19:59.953,TRIAL_END
2017-06-25 11:19:59.954,TRIALID 53
2017-06-25 11:19:59.984,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:01.018,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:01.375,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:02.884,!V TRIAL_VAR block experiment
2017-06-25 11:20:02.885,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:20:02.886,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:20:02.886,!V TRIAL_VAR congruency neutral
2017-06-25 11:20:02.887,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:02.887,TRIAL_END
2017-06-25 11:20:02.888,TRIALID 54
2017-06-25 11:20:02.920,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:03.969,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:04.304,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:05.819,!V TRIAL_VAR block experiment
2017-06-25 11:20:05.820,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:20:05.821,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:20:05.822,!V TRIAL_VAR congruency neutral
2017-06-25 11:20:05.823,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:05.823,TRIAL_END
2017-06-25 11:20:05.824,TRIALID 55
2017-06-25 11:20:05.853,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:06.903,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:07.272,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:08.788,!V TRIAL_VAR block experiment
2017-06-25 11:20:08.789,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:20:08.790,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:20:08.791,!V TRIAL_VAR congruency neutral
2017-06-25 11:20:08.792,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:08.792,TRIAL_END
2017-06-25 11:20:08.793,TRIALID 56
2017-06-25 11:20:08.820,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:09.871,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:10.200,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:11.704,!V TRIAL_VAR block experiment
2017-06-25 11:20:11.705,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:20:11.706,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:20:11.707,!V TRIAL_VAR congruency congruet
2017-06-25 11:20:11.708,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:11.709,TRIAL_END
2017-06-25 11:20:11.710,TRIALID 57
2017-06-25 11:20:11.738,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:12.788,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:13.112,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:14.623,!V TRIAL_VAR block experiment
2017-06-25 11:20:14.624,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:20:14.624,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:20:14.625,!V TRIAL_VAR congruency neutral
2017-06-25 11:20:14.626,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:14.626,TRIAL_END
2017-06-25 11:20:14.627,TRIALID 58
2017-06-25 11:20:14.656,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:15.707,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:16.104,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:17.607,!V TRIAL_VAR block experiment
2017-06-25 11:20:17.607,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:20:17.608,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:20:17.609,!V TRIAL_VAR congruency neutral
2017-06-25 11:20:17.609,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:17.610,TRIAL_END
2017-06-25 11:20:17.611,TRIALID 59
2017-06-25 11:20:17.640,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:18.674,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:19.000,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:20.507,!V TRIAL_VAR block experiment
2017-06-25 11:20:20.508,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:20:20.509,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:20:20.510,!V TRIAL_VAR congruency congruet
2017-06-25 11:20:20.511,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:20.511,TRIAL_END
2017-06-25 11:20:20.512,TRIALID 60
2017-06-25 11:20:20.541,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:21.575,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:21.888,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:23.392,!V TRIAL_VAR block experiment
2017-06-25 11:20:23.393,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:20:23.394,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:20:23.395,!V TRIAL_VAR congruency congruet
2017-06-25 11:20:23.396,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:23.396,TRIAL_END
2017-06-25 11:20:23.397,TRIALID 61
2017-06-25 11:20:23.426,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:24.460,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:24.817,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:26.327,!V TRIAL_VAR block experiment
2017-06-25 11:20:26.328,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:20:26.328,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:20:26.329,!V TRIAL_VAR congruency congruet
2017-06-25 11:20:26.330,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:26.330,TRIAL_END
2017-06-25 11:20:26.331,TRIALID 62
2017-06-25 11:20:26.360,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:27.394,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:27.888,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:29.395,!V TRIAL_VAR block experiment
2017-06-25 11:20:29.395,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:20:29.396,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:20:29.397,!V TRIAL_VAR congruency incongruet
2017-06-25 11:20:29.398,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:29.398,TRIAL_END
2017-06-25 11:20:29.399,TRIALID 63
2017-06-25 11:20:29.428,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:30.478,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:30.896,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:32.411,!V TRIAL_VAR block experiment
2017-06-25 11:20:32.412,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:20:32.413,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:20:32.414,!V TRIAL_VAR congruency neutral
2017-06-25 11:20:32.415,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:32.415,TRIAL_END
2017-06-25 11:20:32.416,TRIALID 64
2017-06-25 11:20:32.445,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:33.497,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:34.969,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:36.480,!V TRIAL_VAR block experiment
2017-06-25 11:20:36.481,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:20:36.482,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:20:36.483,!V TRIAL_VAR congruency incongruet
2017-06-25 11:20:36.484,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:36.485,TRIAL_END
2017-06-25 11:20:36.486,TRIALID 65
2017-06-25 11:20:36.514,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:37.564,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:38.305,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:39.814,!V TRIAL_VAR block experiment
2017-06-25 11:20:39.815,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:20:39.816,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:20:39.816,!V TRIAL_VAR congruency incongruet
2017-06-25 11:20:39.817,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:39.817,TRIAL_END
2017-06-25 11:20:39.818,TRIALID 66
2017-06-25 11:20:39.848,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:40.882,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:42.145,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:43.650,!V TRIAL_VAR block experiment
2017-06-25 11:20:43.651,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:20:43.652,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:20:43.653,!V TRIAL_VAR congruency neutral
2017-06-25 11:20:43.654,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:43.655,TRIAL_END
2017-06-25 11:20:43.656,TRIALID 67
2017-06-25 11:20:43.683,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:44.734,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:45.793,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:47.301,!V TRIAL_VAR block experiment
2017-06-25 11:20:47.302,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:20:47.303,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:20:47.304,!V TRIAL_VAR congruency neutral
2017-06-25 11:20:47.305,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:47.305,TRIAL_END
2017-06-25 11:20:47.306,TRIALID 68
2017-06-25 11:20:47.351,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:48.385,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:48.825,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:50.335,!V TRIAL_VAR block experiment
2017-06-25 11:20:50.336,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:20:50.337,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:20:50.338,!V TRIAL_VAR congruency neutral
2017-06-25 11:20:50.339,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:50.339,TRIAL_END
2017-06-25 11:20:50.340,TRIALID 69
2017-06-25 11:20:50.368,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:51.402,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:51.785,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:53.303,!V TRIAL_VAR block experiment
2017-06-25 11:20:53.304,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:20:53.306,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:20:53.306,!V TRIAL_VAR congruency neutral
2017-06-25 11:20:53.307,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:53.308,TRIAL_END
2017-06-25 11:20:53.308,TRIALID 70
2017-06-25 11:20:53.337,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:54.371,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:55.082,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:56.588,!V TRIAL_VAR block experiment
2017-06-25 11:20:56.589,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:20:56.589,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:20:56.590,!V TRIAL_VAR congruency congruet
2017-06-25 11:20:56.591,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:56.591,TRIAL_END
2017-06-25 11:20:56.592,TRIALID 71
2017-06-25 11:20:56.621,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:20:57.655,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:20:58.122,!E TRIAL_EVENT_VAR response
2017-06-25 11:20:59.638,!V TRIAL_VAR block experiment
2017-06-25 11:20:59.639,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:20:59.640,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:20:59.641,!V TRIAL_VAR congruency incongruet
2017-06-25 11:20:59.642,!V TRIAL_VAR accuracy correct
2017-06-25 11:20:59.642,TRIAL_END
2017-06-25 11:20:59.643,TRIALID 72
2017-06-25 11:20:59.672,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:21:00.706,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:21:01.169,!E TRIAL_EVENT_VAR response
2017-06-25 11:21:02.672,!V TRIAL_VAR block experiment
2017-06-25 11:21:02.673,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:21:02.674,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:21:02.674,!V TRIAL_VAR congruency congruet
2017-06-25 11:21:02.675,!V TRIAL_VAR accuracy correct
2017-06-25 11:21:02.676,TRIAL_END
2017-06-25 11:21:02.678,start rest
2017-06-25 11:21:05.045,end rest
2017-06-25 11:21:05.046,TRIALID 73
2017-06-25 11:21:05.107,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:21:06.141,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:21:06.722,!E TRIAL_EVENT_VAR response
2017-06-25 11:21:08.241,!V TRIAL_VAR block experiment
2017-06-25 11:21:08.242,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:21:08.243,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:21:08.243,!V TRIAL_VAR congruency neutral
2017-06-25 11:21:08.244,!V TRIAL_VAR accuracy correct
2017-06-25 11:21:08.244,TRIAL_END
2017-06-25 11:21:08.245,TRIALID 74
2017-06-25 11:21:08.275,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:21:09.325,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:21:09.778,!E TRIAL_EVENT_VAR response
2017-06-25 11:21:11.292,!V TRIAL_VAR block experiment
2017-06-25 11:21:11.293,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:21:11.294,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:21:11.294,!V TRIAL_VAR congruency congruet
2017-06-25 11:21:11.295,!V TRIAL_VAR accuracy correct
2017-06-25 11:21:11.296,TRIAL_END
2017-06-25 11:21:11.297,TRIALID 75
2017-06-25 11:21:11.326,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:21:12.360,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:21:12.778,!E TRIAL_EVENT_VAR response
2017-06-25 11:21:14.294,!V TRIAL_VAR block experiment
2017-06-25 11:21:14.295,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:21:14.295,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:21:14.296,!V TRIAL_VAR congruency neutral
2017-06-25 11:21:14.297,!V TRIAL_VAR accuracy correct
2017-06-25 11:21:14.297,TRIAL_END
2017-06-25 11:21:14.298,TRIALID 76
2017-06-25 11:21:14.328,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:21:15.378,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:21:15.915,!E TRIAL_EVENT_VAR response
2017-06-25 11:21:17.428,!V TRIAL_VAR block experiment
2017-06-25 11:21:17.429,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:21:17.430,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:21:17.431,!V TRIAL_VAR congruency neutral
2017-06-25 11:21:17.432,!V TRIAL_VAR accuracy correct
2017-06-25 11:21:17.433,TRIAL_END
2017-06-25 11:21:17.434,TRIALID 77
2017-06-25 11:21:17.462,!E TRIAL_EVENT_VAR fixation
